"season","firstName","lastName","teamName","position"
2018,"Dane","Rampe","Sydney",5
2018,"Daniel","Howe","Hawthorn",1
2018,"Daniel","Lloyd","GWS",2
2018,"Daniel","McKenzie","St Kilda",5
2018,"Daniel","McStay","Brisbane Lions",7
2018,"Daniel","Menzel","Geelong",7
2018,"Daniel","Rich","Brisbane Lions",5
2018,"Daniel","Rioli","Richmond",2
2018,"Daniel","Talia","Adelaide",4
2018,"Daniel","Venables","West Coast",2
2018,"Daniel","Wells","Collingwood",2
2018,"Danyle","Pearce","Fremantle",1
2018,"Darcy","Byrne-Jones","Port Adelaide",5
2018,"Darcy","Cameron","Sydney",3
2018,"Darcy","Fogarty","Adelaide",7
2018,"Darcy","Gardiner","Brisbane Lions",4
2018,"Darcy","Lang","Carlton",1
2018,"Darcy","Macpherson","Gold Coast",2
2018,"Darcy","Moore","Collingwood",4
2018,"Darcy","Parish","Essendon",1
2018,"Darcy","Tucker","Fremantle",1
2018,"Darragh","Joyce","St Kilda",4
2018,"David","Armitage","St Kilda",1
2018,"David","Astbury","Richmond",4
2018,"David","Cuningham","Carlton",1
2018,"David","Mackay","Adelaide",5
2018,"David","Mirra","Hawthorn",5
2018,"David","Mundy","Fremantle",6
2018,"David","Myers","Essendon",6
2018,"David","Swallow","Gold Coast",6
2018,"David","Zaharakis","Essendon",1
2018,"Dawson","Simpson","GWS",3
2018,"Dayne","Beams","Brisbane Lions",6
2018,"Dayne","Zorko","Brisbane Lions",6
2018,"Dean","Kent","Melbourne",2
2018,"Dean","Towers","Sydney",2
2018,"Devon","Smith","Essendon",6
2018,"Dion","Prestia","Richmond",6
2018,"Dom","Barry","Port Adelaide",1
2018,"Dom","Sheed","West Coast",6
2018,"Dom","Tyson","Melbourne",1
2018,"Dougal","Howard","Port Adelaide",4
2018,"Dustin","Martin","Richmond",6
2018,"Dylan","Buckley","GWS",2
2018,"Dylan","Clarke","Essendon",2
2018,"Dylan","Grimes","Richmond",4
2018,"Dylan","Roberton","St Kilda",5
2018,"Dylan","Shiel","GWS",6
2018,"Dyson","Heppell","Essendon",6
2018,"Easton","Wood","Western Bulldogs",5
2018,"Ed","Curnow","Carlton",6
2018,"Ed","Langdon","Fremantle",1
2018,"Ed","Phillips","St Kilda",5
2018,"Ed","Richards","Western Bulldogs",1
2018,"Ed","Vickers-Willis","North Melbourne",4
2018,"Eddie","Betts","Adelaide",2
2018,"Elliot","Yeo","West Coast",6
2018,"Elliott","Himmelberg","Adelaide",7
2018,"Eric","Hipwood","Brisbane Lions",7
2018,"Esava","Ratugolea","Geelong",7
2018,"Ethan","Hughes","Fremantle",5
2018,"Fergus","Greene","Western Bulldogs",7
2018,"Fletcher","Roberts","Western Bulldogs",4
2018,"Flynn","Appleby","Collingwood",4
2018,"Fraser","McInnes","West Coast",7
2018,"Gary","Ablett","Geelong",6
2018,"Gary","Rohan","Sydney",2
2018,"George","Hewett","Sydney",6
2018,"George","Horlin-Smith","Geelong",6
2018,"Hamish","Hartlett","Port Adelaide",5
2018,"Harris","Andrews","Brisbane Lions",4
2018,"Harrison","Marsh","Sydney",5
2018,"Harry","Cunningham","Sydney",1
2018,"Harry","Himmelberg","GWS",7
2018,"Harry","McKay","Carlton",7
2018,"Harry","Morrison","Hawthorn",1
2018,"Harry","Perryman","GWS",5
2018,"Harry","Petty","Melbourne",4
2018,"Harry","Taylor","Geelong",4
2018,"Hayden","Ballantyne","Fremantle",2
2018,"Hayden","Crozier","Western Bulldogs",5
2018,"Heath","Grundy","Sydney",5
2018,"Heath","Shaw","GWS",5
2018,"Hugh","Goddard","St Kilda",4
2018,"Hugh","Greenwood","Adelaide",6
2018,"Hugh","McCluggage","Brisbane Lions",1
2018,"Hunter","Clark","St Kilda",5
2018,"Isaac","Cumming","GWS",1
2018,"Isaac","Heeney","Sydney",6
2018,"Isaac","Smith","Hawthorn",1
2018,"Ivan","Soldo","Richmond",3
2018,"Jack","Billings","St Kilda",1
2018,"Jack","Bowes","Gold Coast",5
2018,"Jack","Crisp","Collingwood",1
2018,"Jack","Darling","West Coast",7
2018,"Jack","Graham","Richmond",2
2018,"Jack","Gunston","Hawthorn",7
2018,"Jack","Henry","Geelong",5
2018,"Jack","Higgins","Richmond",2
2018,"Jack","Hombsch","Port Adelaide",4
2018,"Jack","Leslie","Gold Coast",4
2018,"Jack","Lonie","St Kilda",2
2018,"Jack","Macrae","Western Bulldogs",6
2018,"Jack","Madgen","Collingwood",4
2018,"Jack","Martin","Gold Coast",1
2018,"Jack","Newnes","St Kilda",1
2018,"Jack","Petruccelle","West Coast",2
2018,"Jack","Redden","West Coast",1
2018,"Jack","Redpath","Western Bulldogs",5
2018,"Jack","Riewoldt","Richmond",7
2018,"Jack","Silvagni","Carlton",1
2018,"Jack","Sinclair","St Kilda",1
2018,"Jack","Steele","St Kilda",6
2018,"Jack","Steven","St Kilda",6
2018,"Jack","Trengove","Port Adelaide",5
2018,"Jack","Viney","Melbourne",6
2018,"Jack","Watts","Port Adelaide",1
2018,"Jack","Ziebell","North Melbourne",7
2018,"Jackson","Merrett","Essendon",2
2018,"Jackson","Nelson","West Coast",5
2018,"Jackson","Thurlow","Geelong",1
2018,"Jackson","Trengove","Western Bulldogs",4
2018,"Jacob","Allison","Brisbane Lions",5
2018,"Jacob","Dawson","Gold Coast",2
2018,"Jacob","Heron","Gold Coast",2
2018,"Jacob","Hopper","GWS",6
2018,"Jacob","Townsend","Richmond",7
2018,"Jacob","Weitering","Carlton",4
2018,"Jade","Gresham","St Kilda",2
2018,"Jaeger","O'Meara","Hawthorn",6
2018,"Jaidyn","Stephenson","Collingwood",7
2018,"Jake","Barrett","Brisbane Lions",2
2018,"Jake","Carlisle","St Kilda",4
2018,"Jake","Kelly","Adelaide",5
2018,"Jake","Kolodjashnij","Geelong",4
2018,"Jake","Lever","Melbourne",4
2018,"Jake","Lloyd","Sydney",5
2018,"Jake","Long","Essendon",1
2018,"Jake","Melksham","Melbourne",7
2018,"Jake","Neade","Port Adelaide",2
2018,"Jake","Stringer","Essendon",7
2018,"Jake","Waterman","West Coast",7
2018,"Jamaine","Jones","Geelong",2
2018,"James","Aish","Collingwood",1
2018,"James","Cousins","Hawthorn",1
2018,"James","Frawley","Hawthorn",4
2018,"James","Harmes","Melbourne",6
2018,"James","Parsons","Geelong",2
2018,"James","Rose","Sydney",2
2018,"James","Sicily","Hawthorn",5
2018,"James","Stewart","Essendon",7
2018,"James","Worpel","Hawthorn",6
2018,"Jamie","Cripps","West Coast",2
2018,"Jamie","Macmillan","North Melbourne",5
2018,"Jared","Polec","Port Adelaide",1
2018,"Jarman","Impey","Hawthorn",1
2018,"Jarrad","McVeigh","Sydney",5
2018,"Jarrad","Waite","North Melbourne",7
2018,"Jarrod","Berry","Brisbane Lions",6
2018,"Jarrod","Brander","West Coast",4
2018,"Jarrod","Garlett","Carlton",2
2018,"Jarrod","Harbrow","Gold Coast",5
2018,"Jarrod","Lienert","Port Adelaide",5
2018,"Jarrod","Pickett","Carlton",2
2018,"Jarrod","Witts","Gold Coast",3
2018,"Jarryd","Blair","Collingwood",2
2018,"Jarryd","Lyons","Gold Coast",6
2018,"Jarryd","Roughead","Hawthorn",7
2018,"Jarryn","Geary","St Kilda",5
2018,"Jason","Castagna","Richmond",7
2018,"Jason","Johannisen","Western Bulldogs",1
2018,"Jasper","Pittard","Port Adelaide",5
2018,"Jay","Kennedy Harris","Melbourne",2
2018,"Jayden","Hunt","Melbourne",1
2018,"Jayden","Laverde","Essendon",2
2018,"Jayden","Short","Richmond",5
2018,"Jed","Anderson","North Melbourne",6
2018,"Jed","Bews","Geelong",5
2018,"Jed","Lamb","Carlton",5
2018,"Jeff","Garlett","Melbourne",7
2018,"Jeremy","Cameron","GWS",7
2018,"Jeremy","Finlayson","GWS",5
2018,"Jeremy","Howe","Collingwood",5
2018,"Jeremy","McGovern","West Coast",4
2018,"Jesse","Hogan","Melbourne",7
2018,"Jesse","Joyce","Gold Coast",5
2018,"Jesse","Lonergan","Gold Coast",6
2018,"Jimmy","Webster","St Kilda",5
2018,"Joe","Daniher","Essendon",7
2018,"Joel","Hamling","Fremantle",4
2018,"Joel","Selwood","Geelong",6
2018,"Joel","Smith","Melbourne",5
2018,"Jonathan","O'Rourke","Hawthorn",5
2018,"Jonathon","Ceglar","Hawthorn",3
2018,"Jonathon","Patton","GWS",7
2018,"Jordan","Cunico","Geelong",1
2018,"Jordan","Dawson","Sydney",7
2018,"Jordan","Gallucci","Adelaide",2
2018,"Jordan","Lewis","Melbourne",5
2018,"Jordan","Murdoch","Geelong",1
2018,"Jordan","Ridley","Essendon",5
2018,"Jordan","Roughead","Western Bulldogs",3
2018,"Jordan","de Goey","Collingwood",7
2018,"Josh","Battle","St Kilda",7
2018,"Josh","Begley","Essendon",2
2018,"Josh","Bruce","St Kilda",7
2018,"Josh","Caddy","Richmond",7
2018,"Josh","Daicos","Collingwood",2
2018,"Josh","Dunkley","Western Bulldogs",1
2018,"Josh","Green","Essendon",2
2018,"Josh","Jenkins","Adelaide",7
2018,"Josh","Kelly","GWS",6
2018,"Josh","Kennedy","Sydney",6
2018,"Josh","Kennedy","West Coast",7
2018,"Josh","Schache","Western Bulldogs",7
2018,"Josh","Schoenfeld","Gold Coast",2
2018,"Josh","Smith","Collingwood",2
2018,"Josh","Thomas","Collingwood",2
2018,"Josh","Wagner","Melbourne",5
2018,"Josh","Walker","Brisbane Lions",4
2018,"Justin","Westhoff","Port Adelaide",1
2018,"Jy","Simpkin","North Melbourne",2
2018,"Kade","Kolodjashnij","Gold Coast",5
2018,"Kade","Simpson","Carlton",5
2018,"Kaiden","Brand","Hawthorn",4
2018,"Kamdyn","McIntosh","Richmond",1
2018,"Kane","Farrell","Port Adelaide",2
2018,"Kane","Lambert","Richmond",6
2018,"Karl","Amon","Port Adelaide",1
2018,"Kayne","Turner","North Melbourne",2
2018,"Kieren","Jack","Sydney",2
2018,"Kobe","Mutch","Essendon",5
2018,"Koby","Stevens","St Kilda",1
2018,"Kyle","Cheney","Adelaide",5
2018,"Kyle","Hartigan","Adelaide",4
2018,"Kyle","Langford","Essendon",6
2018,"Lachie","Fogarty","Geelong",2
2018,"Lachie","Henderson","Geelong",4
2018,"Lachie","Hunter","Western Bulldogs",1
2018,"Lachie","Neale","Fremantle",6
2018,"Lachie","Plowman","Carlton",4
2018,"Lachie","Weller","Gold Coast",1
2018,"Lachie","Whitfield","GWS",5
2018,"Lachlan","Keeffe","GWS",4
2018,"Lachlan","Murphy","Adelaide",2
2018,"Lance","Franklin","Sydney",7
2018,"Levi","Casboult","Carlton",7
2018,"Levi","Greenwood","Collingwood",5
2018,"Lewis","Jetta","West Coast",5
2018,"Lewis","Melican","Sydney",4
2018,"Lewis","Pierce","St Kilda",3
2018,"Lewis","Taylor","Brisbane Lions",2
2018,"Lewis","Young","Western Bulldogs",4
2018,"Liam","Baker","Richmond",2
2018,"Liam","Duggan","West Coast",5
2018,"Liam","Jones","Carlton",4
2018,"Liam","Ryan","West Coast",7
2018,"Liam","Shiels","Hawthorn",6
2018,"Lin","Jong","Western Bulldogs",1
2018,"Lincoln","McCarthy","Geelong",7
2018,"Lindsay","Thomas","Port Adelaide",2
2018,"Lochie","O'Brien","Carlton",5
2018,"Logan","Austin","St Kilda",5
2018,"Lukas","Webb","Western Bulldogs",2
2018,"Luke","Breust","Hawthorn",7
2018,"Luke","Brown","Adelaide",5
2018,"Luke","Dahlhaus","Western Bulldogs",1
2018,"Luke","Davies-Uniacke","North Melbourne",2
2018,"Luke","Dunstan","St Kilda",6
2018,"Luke","Hodge","Brisbane Lions",5
2018,"Luke","McDonald","North Melbourne",1
2018,"Luke","Parker","Sydney",6
2018,"Luke","Ryan","Fremantle",5
2018,"Luke","Shuey","West Coast",6
2018,"Lynden","Dunn","Collingwood",4
2018,"Mac","Pitchford","GWS",2
2018,"Mac","Pitchford","Port Adelaide",3
2018,"Majak","Daw","North Melbourne",4
2018,"Marc","Murphy","Carlton",1
2018,"Marc","Pittonet","Hawthorn",3
2018,"Marcus","Adams","Western Bulldogs",4
2018,"Marcus","Bontempelli","Western Bulldogs",6
2018,"Mark","Baguley","Essendon",2
2018,"Mark","Blicavs","Geelong",4
2018,"Mark","Hutchings","West Coast",1
2018,"Mark","LeCras","West Coast",2
2018,"Mark","O'Connor","Geelong",5
2018,"Marley","Williams","North Melbourne",5
2018,"Mason","Cox","Collingwood",7
2018,"Mason","Redman","Essendon",5
2018,"Mason","Wood","North Melbourne",7
2018,"Matt","Buntine","GWS",4
2018,"Matt","Crouch","Adelaide",6
2018,"Matt","Dea","Essendon",5
2018,"Matt","Eagles","Brisbane Lions",4
2018,"Matt","Guelfi","Essendon",1
2018,"Matt","Rosa","Gold Coast",1
2018,"Matt","Scharenberg","Collingwood",5
2018,"Matt","Shaw","Carlton",5
2018,"Matt","Suckling","Western Bulldogs",5
2018,"Matthew","Kennedy","Carlton",1
2018,"Matthew","Kreuzer","Carlton",3
2018,"Matthew","Leuenberger","Essendon",3
2018,"Matthew","Lobbe","Carlton",3
2018,"Matthew","Taberner","Fremantle",7
2018,"Matthew","Wright","Carlton",2
2018,"Maverick","Weller","St Kilda",1
2018,"Max","Gawn","Melbourne",3
2018,"Max","Spencer","Gold Coast",4
2018,"Michael","Apeness","Fremantle",3
2018,"Michael","Barlow","Gold Coast",1
2018,"Michael","Hartley","Essendon",4
2018,"Michael","Hibberd","Melbourne",5
2018,"Michael","Hurley","Essendon",5
2018,"Michael","Johnson","Fremantle",5
2018,"Michael","Rischitelli","Gold Coast",5
2018,"Michael","Walters","Fremantle",2
2018,"Mitch","Brown","Essendon",7
2018,"Mitch","Crowden","Fremantle",2
2018,"Mitch","Duncan","Geelong",1
2018,"Mitch","Hannan","Melbourne",7
2018,"Mitch","Honeychurch","Western Bulldogs",2
2018,"Mitch","Lewis","Hawthorn",4
2018,"Mitch","McGovern","Adelaide",7
2018,"Mitch","Robinson","Brisbane Lions",6
2018,"Mitch","Wallis","Western Bulldogs",6
2018,"Myles","Poholke","Adelaide",1
2018,"Nakia","Cockatoo","Geelong",1
2018,"Nat","Fyfe","Fremantle",6
2018,"Nathan","Broad","Richmond",4
2018,"Nathan","Brown","St Kilda",4
2018,"Nathan","Freeman","St Kilda",1
2018,"Nathan","Hrovat","North Melbourne",2
2018,"Nathan","Jones","Melbourne",6
2018,"Nathan","Murphy","Collingwood",5
2018,"Nathan","Vardy","West Coast",3
2018,"Nathan","Wilson","Fremantle",5
2018,"Nathan","Wright","St Kilda",2
2018,"Neville","Jetta","Melbourne",5
2018,"Nic","Naitanui","West Coast",3
2018,"Nic","Newman","Sydney",5
2018,"Nick","Coffield","St Kilda",5
2018,"Nick","Graham","Carlton",1
2018,"Nick","Haynes","GWS",5
2018,"Nick","Holman","Gold Coast",2
2018,"Nick","Robertson","Brisbane Lions",5
2018,"Nick","Shipley","GWS",2
2018,"Nick","Smith","Sydney",5
2018,"Nick","Vlastuin","Richmond",5
2018,"Oliver","Florent","Sydney",1
2018,"Ollie","Wines","Port Adelaide",6
2018,"Orazio","Fantasia","Essendon",2
2018,"Oscar","Allen","West Coast",1
2018,"Oscar","McDonald","Melbourne",4
2018,"Oscar","McInerney","Brisbane Lions",3
2018,"Paddy","Dow","Carlton",2
2018,"Paddy","McCartin","St Kilda",7
2018,"Pat","Kerr","Carlton",7
2018,"Patrick","Ambrose","Essendon",4
2018,"Patrick","Cripps","Carlton",6
2018,"Patrick","Dangerfield","Geelong",6
2018,"Patrick","Lipinski","Western Bulldogs",2
2018,"Patrick","Wilson","Adelaide",5
2018,"Paul","Ahern","North Melbourne",6
2018,"Paul","Puopolo","Hawthorn",2
2018,"Paul","Seedsman","Adelaide",1
2018,"Pearce","Hanley","Gold Coast",5
2018,"Peter","Wright","Gold Coast",7
2018,"Phil","Davis","GWS",4
2018,"Quinton","Narkle","Geelong",2
2018,"Reece","Conca","Richmond",6
2018,"Rhys","Mathieson","Brisbane Lions",1
2018,"Rhys","Stanley","Geelong",3
2018,"Richard","Douglas","Adelaide",1
2018,"Ricky","Henderson","Hawthorn",1
2018,"Riley","Bonner","Port Adelaide",5
2018,"Riley","Knight","Adelaide",2
2018,"Roarke","Smith","Western Bulldogs",2
2018,"Robbie","Fox","Sydney",2
2018,"Robbie","Gray","Port Adelaide",2
2018,"Robbie","Tarrant","North Melbourne",5
2018,"Rohan","Bewick","Brisbane Lions",1
2018,"Rory","Atkins","Adelaide",1
2018,"Rory","Laird","Adelaide",5
2018,"Rory","Lobb","GWS",3
2018,"Rory","Sloane","Adelaide",6
2018,"Rory","Thompson","Gold Coast",4
2018,"Rowan","Marshall","St Kilda",7
2018,"Ryan","Abbott","Geelong",3
2018,"Ryan","Bastinac","Brisbane Lions",7
2018,"Ryan","Burton","Hawthorn",5
2018,"Ryan","Clarke","North Melbourne",5
2018,"Ryan","Garthwaite","Richmond",4
2018,"Ryan","Griffen","GWS",2
2018,"Ryan","Lester","Brisbane Lions",5
2018,"Ryan","Nyhuis","Fremantle",5
2018,"Ryan","Schoenmakers","Hawthorn",7
2018,"Ryley","Stoddart","Sydney",2
2018,"Sam","Day","Gold Coast",7
2018,"Sam","Durdin","North Melbourne",4
2018,"Sam","Frost","Melbourne",4
2018,"Sam","Gibson","Adelaide",1
2018,"Sam","Gilbert","St Kilda",5
2018,"Sam","Gray","Port Adelaide",2
2018,"Sam","Jacobs","Adelaide",3
2018,"Sam","Kerridge","Carlton",1
2018,"Sam","Lloyd","Richmond",1
2018,"Sam","Mayes","Brisbane Lions",1
2018,"Sam","Menegola","Geelong",6
2018,"Sam","Murray","Collingwood",5
2018,"Sam","Petrevski-Seton","Carlton",1
2018,"Sam","Powell-Pepper","Port Adelaide",6
2018,"Sam","Reid","GWS",2
2018,"Sam","Reid","Sydney",7
2018,"Sam","Rowe","Carlton",4
2018,"Sam","Simpson","Geelong",2
2018,"Sam","Switkowski","Fremantle",2
2018,"Sam","Taylor","GWS",4
2018,"Sam","Weideman","Melbourne",7
2018,"Sam","Wright","North Melbourne",5
2018,"Scott","Jones","Fremantle",3
2018,"Scott","Lycett","West Coast",3
2018,"Scott","Pendlebury","Collingwood",6
2018,"Scott","Selwood","Geelong",2
2018,"Scott","Thompson","North Melbourne",4
2018,"Sean","Darcy","Fremantle",3
2018,"Sean","Lemmens","Gold Coast",2
2018,"Sebastian","Ross","St Kilda",1
2018,"Shai","Bolton","Richmond",2
2018,"Shane","Biggs","Western Bulldogs",5
2018,"Shane","Edwards","Richmond",6
2018,"Shane","Kersten","Fremantle",5
2018,"Shane","Savage","St Kilda",5
2018,"Shannon","Hurn","West Coast",5
2018,"Shaun","Atley","North Melbourne",2
2018,"Shaun","Burgoyne","Hawthorn",6
2018,"Shaun","Grigg","Richmond",1
2018,"Shaun","Higgins","North Melbourne",6
2018,"Shaun","McKernan","Essendon",7
2018,"Steele","Sidebottom","Collingwood",1
2018,"Stefan","Giro","Fremantle",2
2018,"Stefan","Martin","Brisbane Lions",3
2018,"Stephen","Coniglio","GWS",6
2018,"Stephen","Hill","Fremantle",5
2018,"Steven","May","Gold Coast",4
2018,"Steven","Motlop","Port Adelaide",1
2018,"Stewart","Crameri","Geelong",7
2018,"Taylin","Duman","Fremantle",5
2018,"Taylor","Adams","Collingwood",6
2018,"Taylor","Duryea","Hawthorn",1
2018,"Taylor","Walker","Adelaide",7
2018,"Teia","Miles","Hawthorn",5
2018,"Tim","Broomhead","Collingwood",2
2018,"Tim","English","Western Bulldogs",3
2018,"Tim","Kelly","Geelong",6
2018,"Tim","Membrey","St Kilda",7
2018,"Tim","Mohr","GWS",4
2018,"Tim","O'Brien","Hawthorn",7
2018,"Tim","Smith","Melbourne",2
2018,"Tim","Taranto","GWS",6
2018,"Toby","Greene","GWS",7
2018,"Toby","McLean","Western Bulldogs",6
2018,"Toby","Nankervis","Richmond",3
2018,"Todd","Goldstein","North Melbourne",3
2018,"Todd","Marshall","Port Adelaide",7
2018,"Tom","Barrass","West Coast",4
2018,"Tom","Bell","Brisbane Lions",7
2018,"Tom","Bellchambers","Essendon",3
2018,"Tom","Boyd","Western Bulldogs",3
2018,"Tom","Clurey","Port Adelaide",4
2018,"Tom","Cole","West Coast",5
2018,"Tom","Cutler","Brisbane Lions",1
2018,"Tom","De Koning","Carlton",7
2018,"Tom","Doedee","Adelaide",5
2018,"Tom","Hawkins","Geelong",7
2018,"Tom","Hickey","St Kilda",3
2018,"Tom","Jonas","Port Adelaide",4
2018,"Tom","Langdon","Collingwood",5
2018,"Tom","Liberatore","Western Bulldogs",5
2018,"Tom","Lynch","Adelaide",1
2018,"Tom","Lynch","Gold Coast",7
2018,"Tom","McCartin","Sydney",2
2018,"Tom","McDonald","Melbourne",7
2018,"Tom","Mitchell","Hawthorn",6
2018,"Tom","Murphy","North Melbourne",5
2018,"Tom","Papley","Sydney",2
2018,"Tom","Phillips","Collingwood",1
2018,"Tom","Rockliff","Port Adelaide",6
2018,"Tom","Scully","GWS",2
2018,"Tom","Sheridan","Fremantle",1
2018,"Tom","Stewart","Geelong",5
2018,"Tomas","Bugg","Melbourne",7
2018,"Tory","Dickson","Western Bulldogs",2
2018,"Touk","Miller","Gold Coast",6
2018,"Travis","Boak","Port Adelaide",6
2018,"Travis","Colyer","Essendon",1
2018,"Travis","Varcoe","Collingwood",2
2018,"Trent","Cotchin","Richmond",6
2018,"Trent","Dumont","North Melbourne",1
2018,"Trent","McKenzie","Port Adelaide",5
2018,"Tyson","Goldsack","Collingwood",4
2018,"Wayne","Milera","Adelaide",5
2018,"Wil","Powell","Gold Coast",2
2018,"Will","Brodie","Gold Coast",6
2018,"Will","Hayward","Sydney",7
2018,"Will","Hoskin-Elliott","Collingwood",7
2018,"Will","Langford","Hawthorn",2
2018,"Will","Schofield","West Coast",4
2018,"Will","Walker","North Melbourne",7
2018,"Willie","Rioli","West Coast",2
2018,"Wylie","Buzza","Geelong",7
2018,"Zac","Bailey","Brisbane Lions",2
2018,"Zac","Fisher","Carlton",2
2018,"Zac","Langdon","GWS",2
2018,"Zac","Smith","Geelong",3
2018,"Zac","Williams","GWS",5
2018,"Zach","Guthrie","Geelong",5
2018,"Zach","Merrett","Essendon",6
2018,"Zach","Tuohy","Geelong",5
2018,"Zaine","Cordy","Western Bulldogs",4
2018,"Zak","Jones","Sydney",5
2019,"Aaron","Francis","Essendon",5
2019,"Aaron","Hall","North Melbourne",1
2019,"Aaron","Naughton","Western Bulldogs",7
2019,"Aaron","Sandilands","Fremantle",3
2019,"Aaron","Young","Gold Coast",2
2019,"Adam","Cerra","Fremantle",5
2019,"Adam","Kennedy","GWS",5
2019,"Adam","Saad","Essendon",5
2019,"Adam","Tomlinson","GWS",1
2019,"Adam","Treloar","Collingwood",6
2019,"Aidan","Corr","GWS",4
2019,"Aiden","Bonar","GWS",1
2019,"Aidyn","Johnson","Port Adelaide",2
2019,"Alex","Fasolo","Carlton",2
2019,"Alex","Keath","Adelaide",4
2019,"Alex","Neal-Bullen","Melbourne",2
2019,"Alex","Pearce","Fremantle",4
2019,"Alex","Rance","Richmond",4
2019,"Alex","Sexton","Gold Coast",7
2019,"Alex","Witherden","Brisbane Lions",5
2019,"Aliir","Aliir","Sydney",4
2019,"Allen","Christensen","Brisbane Lions",2
2019,"Andrew","Brayshaw","Fremantle",6
2019,"Andrew","Gaff","West Coast",1
2019,"Andrew","McGrath","Essendon",1
2019,"Andrew","Phillips","Carlton",3
